name,latitude,longitude,color
Shanghai [wuu],31,121,#2FC6A3
Shaowu [cdo-3],27.35,117.45,#5291B6
Shaoxing [wuu-8],30,120.917,#3AA19C
Sharanahua [mcd],-11,-70,#8E4296
Shark Bay [ssv],-15.37,167.03,#8B758A
Shasta [sht],41.83,-122.67,#794B99
Shatt [shj],10.75,29.75,#779E44
Shawi [cbt],-5.59175,-76.324247,#955AA5
Shawnee [sjw],40,-83,#9E66A2
Shaxian [nan-xxx],26.45,117.8,#5296C7
She [shx],23.04,114.93,#5D9FB6
Sheko [she],7,35.5,#385B83
Shenwa [cnu],36.6,2.4,#465C55
Shenyang [cmn-9],41.8,123.4,#5DA0C9
Sherbro [bun],7.554,-12.639,#72A355
Sherdukpen [sdp],27.2,92.4,#58A56C
Sherpa [xsr],27.833,86.833,#43B468
Sherpa_Hile [xsr-2],27.675,86.71,#52A970
Shicheng [hak-14],26.3,116.35,#58A2C8
Shigatse [bod-6],29.26,88.88,#6EC9AC
Shijiazhuang [cmn-21],38.04,114.5,#47B8CE
Shilha [shi-2],29.18,-9.711,#655F68
Shilluk [shk],6.19,31.6,#8BA05F
Shimaore [swb],-12.78,45.22,#3A7043
Shina [scl],36,74,#3A6B6C
Shingazidja [zdj],-12.17,44.4,#457950
Shinman [plw-2],22.7,96.7,#2EA67E
Shipibo [shp],-7,-75,#924993
Shiqi [hak-25],22.5,113.4,#699ABF
Shiriana [shb],3.5,-62.83,#8F617E
Shirumba [shw],11.3,30.3,#8BA758
Shixing [hak-3],24.82,113.6,#55C0BF
Shixing [sxg],27.875,102.275,#139C88
Sho [csh],20,95,#4D8C80
Shö [csh],21.2,94.02,#46858E
Shodon [tkn],28.1,129.32,#8C628D
Shom_Peng [sii],7,93.75,#5DBF8A
Shona [sna],-18,31,#428147
Shona_Ndau [sna-2],-15.5,32.5,#437546
Shor [cjs],53,88,#7D7C55
Shoshone [shh],41,-115.5,#9C6AB9
Shtokavian_Uzice [srp-5],43.85,19.85,#6F6A5B
Shtokavian_Zeta [srp-2],43.15,20.52,#5C6053
Shua [shg-2],-20.3,26,#547D93
Shuangfeng [hsn-2],26.5,111,#42A6B7
Shuiyuan [hak-24],23.15,114.25,#4CA6CA
Shuswap [shs],52,-120,#5B5CC4
Siane [snp],-6.05,145.25,#A55786
Siang [sya],-0.5,114.5,#968163
Siar [sjr],-5,153.333,#AE7D6F
Siau [xxx-58],-5.42,154.62,#9C886B
Siberian Yupik [ess],65,-175,#7786AD
Siberian_Tatar [tat-3],55.7,78,#3E7C60
Sibutu Sama [ssb-3],7.08,120,#92827D
Sicilian [scn],38.1,13.34,#678551
Sida [slt],22.5,102.2,#31A891
Sidamo [sid],6.748,38.409,#7F495D
Sierra Popoluca [poi],18.23,-94.87,#9A78B1
Sika [ski],-8.62,122.22,#94785F
Sikaiana [sky],-8.43,162.9,#9B509C
Sikaritai [tty],-2.75,138.25,#933A8E
Silesian [szl],50.67,17.93,#477D7C
Silesian_Niemodlin [szl-2],50.64,17.62,#4F7978
Simalungan Batak [bts],3,98.83,#A58265
Simalur [smr],2.333,96.5,#748762
Simbari [smb],-5,152,#9A7F6D
Simbo [sbb],-8.33,156.87,#958C71
Sinan [cmn-34],27.94,108.25,#4FB9C4
Sinasina [sst],-6.08,145,#AB8870
Sinaugoro [snc],-9.833,147.917,#9E448A
Sindhi [snd],26,69,#448F52
Sinesip [sns-2],-16.5,167.42,#858260
Sinhalese [sin],7,81,#7E9C4C
Sio [xsi],-6,147.333,#9C8554
Siona [snn],-0.25,-76,#844490
Sipacapeño [qum],15.2,-91.6,#7A578E
Siraiki [skr],29,69,#3E8F48
Siraya [fos],23,120.25,#7D7D67
Siriano [sri],-0.503,-70.608,#935584
Siriono [srq],-14.8,-62.5,#944478
Siroi [ssd],-5.5,146,#91865C
Sirva [sbq],-5,145,#847E6F
Sisiqa [bbq],-7.133,157,#907D61
Sissano [sso],-3,142.06,#B77E8B
SiSwati [ssw],-27,32,#417A6D
Siuslaw [sis],44,-124,#7A5CB1
Siwa [siz],29.28,26,#626860
Sixian [hak-26],33.5,117.9,#4DABB8
Sko-Tiau [jet-2],-3,141.073,#9F766A
Skolt_Sami [sms],69.52,28.63,#448C54
Skou [skv],-2.667,140.917,#956F79
Slave [xsl],60,-120,#343DBD
Slavomolisano [hrv-2],41.7,14.61,#54654F
Slovak [slk],49,19,#4D5D4D
Slovak_east [slk-2],49.08,20.5,#4E7B52
Slovene [slv],46,14.5,#4A7555
Sm'algyax [tsi],52.5,-129,#4C739A
Snoqualmie [slh],48,-122.25,#58529B
So [teu],2.5,34.75,#9D9858
So [xxx-60],17.333,104.333,#7C9994
Sobei [sob],-1.917,138.75,#935A8A
Soboyo [tlv],-1.83,124.92,#74944E
Soca [slv-14],45.99,13.64,#4C5751
Sognamål [nob-4],61.183,6.8,#82766F
Solega [sle],12.2,76.5,#A67467
Solos [sol],-5.25,154.58,#9E788A
Somali [som],7,47,#744363
Some [faa-3],-6.606,143.116,#A16795
Songhai [hmb],14.365,0.185,#909C63
Songjiang [wuu-9],30.667,121.167,#3EA7AE
Soninke [snk],13.25,-14.25,#95946D
Sonsorol [sov],4.5,132.083,#73905D
Sooke [str-3],48.33,-123.75,#6F66C4
Sop [urw],-5.58,145.33,#997974
Soqotri [sqt],12.5,54,#6C5168
Sora [srb],20,84.333,#A28F71
Sorbian [dsb],52,13.75,#3D5D63
Sotho_South [sot-2],-30,28,#4E7D6D
Sougb [mnx],-1.5,134,#9B4983
Soui [kdt-2],14.5,105,#989E68
South Efate [erk],-17.75,168.25,#AD8A83
South Pohorje [slv-25],46.45,15.68,#4A5652
Southern_Sami [sma],65.55,14.13,#719080
Souw Amana Teru [tlu],-3.58,128.3,#B67C93
Sowa [sww],-15.83,168.08,#78895E
Spanish [spa],41.65,-4.75,#7F6C5E
Spanish_spoken [spa-2],39,-3,#8D607B
Spiti [bod-2],32.75,77.75,#53B564
Spokan [spo],47.5,-118.33,#74539C
Squamish [squ],49.67,-123.17,#643DBB
Sre [kpm],11.5,108,#45BD53
Stau [ero-2],30.95,101.85,#29B2A2
Stellingwarfs [nld-4],53,6.3,#75766C
Stieng [sti],12,107,#82B156
Stoney [sto],50,-105,#515D81
Su [sqq],14.667,106.5,#7EA972
Sua [msw],12.07,-15.32,#95845E
Suau [swp],-10.67,150.25,#8F578F
Subanen [laa],8,123,#A98773
Subanen_Sindangan Central [syb],8.2,123,#8D8195
Subanen_Siocon [suc],7.5,122.17,#987E8B
Subia [sbs],-17.69,24.901,#645E65
Sucite [sep],11.045,-5.383,#65826C
Sudest [tgo],-11.5,153.5,#5E6D68
Suena [sue],-7.75,147.5,#99538B
Sui [swi],26.25,107.5,#32A196
Suichuan [hak-11],26.2,114.35,#57B6C2
Suki [sui],-8,141.83,#8D5D8B
Sukuma [suk],-3.234,33.516,#45805D
Sukurum [zsu],-6.285,146.353,#817A56
Sula [szn],-2.06,125.98,#847A68
Sulka [sua],-5.083,152,#A3927A
Sumambuq Murut [mvv-2],4.81,115.999,#A8838E
Sumararu [xxx-93],-2.92,141.5,#A686A6
Sumbawa [smw],-8.583,117.5,#93A96A
Sumo [wra-2],-3.17,142,#AB7A89
Sumu [sum],15,-83.2,#A08574
Sundanese [sun],-7,107.5,#8E9669
Sungor [sjg],13.8,21.5,#927960
Sunwar [suz],27.6,86.3,#6B9D81
Supyire [spp],11.5,-5.58,#6F906C
Sura_Mupun [sur],9.52,8.986,#3A915C
Suri (Mursi) [suq],6,35.25,#798F52
Surin Khmer [kxm],15,103.75,#7AB181
Surselvan [roh-3],46.32,8.98,#72855F
Sursurunga [sgz],-4,152.83,#A57C75
Suruahá [swx],-7.575658,-64.93765,#83565D
Suruí [sru],-11.014,-61.222,#A09F71
Susu [sus],10,-13,#875C6E
Sutselvan [roh-4],46.683,9.583,#6D8169
Suyá [suy-2],-11.431967,-53.185075,#8E7793
Suyong [xxx-110],21.25,110.35,#20A5B8
Suzhou [wuu-3],31.3,120.6,#44C296
Svan [sva],43.05,42.72,#24766F
Swahili [swh],-6.5,39,#7C9E69
Swatow [nan-6],23.35,116.7,#87A3A9
Swedish [swe],60,15,#678462
Swedish_Aland [swe-5],60.12,19.9,#698260
Swedish_Finnish [swe-3],62.78,21.18,#6B7E64
Syan [xxx-13],0.6,34.33,#75854F
Sye [erg],-18.633,168.917,#977684
Syiagha-Yenimu [aws],-7,139.67,#8B6988
Sylheti [syl],24.5,91.67,#53896B
Syuwa [syw],27.25,86.2,#5EA28D
Taba [mky],0.333,127.583,#9F7A71
Tabar [tbf],-2.8,152,#917C6F
Tabaru [tby],1.5,127.58,#967B64
Tabasaran_Djubek [tab],41.67,47.67,#256C6C
Tabasaran_Kondik [tab-2],41.68,47.68,#266B6C
Tabi [tbi-3],12,33.5,#81945F
Tabla [tnm],-2.417,140.333,#A54F7B
Tacana [tna],-12,-67.75,#924B75
Tadaksahak [dsq],16.58,2.83,#56654E
Tafi [tcd],6.8,0.4,#3E7B66
Tagabanwa [tbk-2],6.2,124.4,#9B788E
Tagabawa [bgs],6.87,125.2,#9D7577
Tagalog [tgl],14.75,121,#999891
Tagbanwa_Aborlan [tbw],9,118,#9B8678
Tagin [dap-2],28,94.225,#88956E
Tagish [tgx],60,-136,#3B5297
Tagoi [tag],12,31,#A88E87
Tahitian [tah],-17.667,-149,#A3518D
Tahltan [tht],57,-130,#3141C3
Tai Aiton [aio],26.95,94.67,#63AB66
Tai Yuan [tha-2],14.55,100.86,#64BFA0
Taiap [gpn],-4.033,144.5,#AF8E7E
Taigu [cjy-2],37.42,112.55,#53A1C2
Taijiang [hea-3],26.65,108.35,#248BA9
Taikat [aos],-2.83,140.75,#927F70
Taiof [sps],-5.583,154.583,#918164
Taipan [ium-4],26.65,108.25,#1FAA85
Taiping [wuu-25],30.35,118.05,#21B3A1
Tairora [tbg],-6.583,145.917,#A650A4
Tairora Obura [omw],-6.583,145.857,#A37287
Tairora Vinata [omw-2],-6.63,146,#AB8989
Tairora_Northern [tbg-2],-6.487,145.878,#AB518F
Taishan [cmn-17],33.8,106.52,#51A8CA
Taishan [yue-2],22,113,#6482B3
Taita [dav],-3.518,38.61,#6D7851
Taiwanese [nan-3],25,121.5,#666FB1
Taiyuan [cjy-5],37.75,112.833,#3F89B5
Tajik [tgk],38.667,70,#565361
Tak [hnj-2],16.8,99,#269FB7
Takelma [tkm],42.5,-123,#625AB8
Takia [tbc],-4.75,146,#A88170
Takuu [nho],-4.75,155.58,#8D8D8A
Talaud [tld],4,126.67,#8E7869
Talise [tlr],-9.83,160,#A28575
Taliwang [smw-2],-8.781,116.82,#878D66
Taloki [tlk],-4.67,122.83,#958065
Talur [ilw],-7.83,126.42,#A16E7A
Talysh [tly],39,48.85,#4B565E
Tama [tma],14.4,22,#A1985A
Tamagario [tcg],-6.5,139,#BE6090
Tamahaq [thv],22.789,5.522,#644F54
Tamambo [mla],-15.7,167.2,#A47F74
Tamang [tge],27.67,85.5,#84A98D
Tamang_Eastern [taj],27.6,85.75,#84BA98
Tamang_Western [tdg],27.98,85.17,#8AB294
Tamari [tbz],10.183,1.101,#739A81
Tamasheq [taq],13.784,-11.599,#515A78
Tamazight [tzm],33,-4,#8D508C
Tambora [xxt],-8.33,118,#9B8360
Tambotalo [tls],-15.53,167.17,#907D7A
Tami [tmy],-6.75,147.8,#967E79
Tamil [tam],13,79,#B36990
Tamil_Yerukala [yeu],16.684,81.05,#896164
Tampuan [tpu],13.5,107.333,#66BB86
Tampulma [tpm],10.42,-0.58,#5E8959
Tanacross [tcb],63.5,-143.5,#304EAE
Tangam [adi-4],29,95.2,#8F916D
Tangga [tgg],-3.5,153.25,#9E7E6C
Tanggu [tgu],-4.47,144.92,#907D6D
Tangkhul [nmf],25,94.5,#7F9899
Tanglapui [tpg],-8.3,125,#96856E
Tangoa [tgp],-15.62,166.92,#A6718E
Tangsa [nst],27.28,96.19,#78A369
Tangshan [cmn-19],39.623,118.176,#53B5D0
Tangxi [wuu-16],29.05,119.4,#20AAAB
Tanima [tnx],-11.67,166.75,#A77272
Tanimuca-Retuarã [tnc],-0.505,-70.61,#97518A
Tanna [nwi],-19.33,169.17,#A67C88
Tanna_North [tnn],-19.33,169.08,#A49882
Tao-Suamoto [tsx],-7.5,143,#A16D78
Taos [twf-2],36.5,-105.5,#4F6FAC
Tapachulteco [qcs],15,-92.3,#7A6391
Tapayuna [suy],-10.061,-52.997,#998990
Tape [mrs],-16.08,167.33,#878A75
Tapieté [tpj],-22.7,-64,#825396
Tapirapé [taf],-10.2567,-51.014352,#A970B3
Tarahumara [tar],27.5,-107.5,#A0579B
Taraon [tro],28.2,96.25,#598C65
Tariana [tae],0.3,-69.7,#6E7174
Tarok [kmm],24.35,93.7,#669959
Tarok [yer],9,10.08,#5A8D4A
Tarpia [tpf],-2.63,140.33,#A17A7C
Tashelhiyt [shi],31,-5,#6F3866
Tasmate [tmt],-15.25,166.5,#B6818A
Tatana [txx],5.5,115.5,#A39D6C
Tatar [tat],56,49.5,#586F62
Tataviam [xxx-49],34.25,-118.25,#997596
Tati [tks],36,49.67,#A2696D
Tatuyo [tav],0.45,-70.65,#AB797C
Tauade [ttd],-8.34,147.283,#AF7A9E
Tauaih [tth],16,107,#75A26D
Taulil [tuh],-4.42,152.08,#B28A6C
Tause [tad],-2.833,137,#944594
Taushiro [trr],-3.746,-74.564,#9A46A5
Tausug [tsg],6,121,#939780
Tauya [tya],-5.75,145.3,#AB5397
Tawala [tbo],-10.333,150.5,#A15A8D
Tawang Monpa [twm],27.58,91.88,#518E68
Tawoyan [twy],-1,115.33,#8F8A6C
Tay Daeng [tyr],21,103.67,#5BB089
Tay Muong [tyj-2],19.67,104.67,#54BF8B
Tay Yo [tyj],19.33,105.167,#4CBE85
Tboli [tbl],6.167,124.5,#868E8A
Tectitec [ttc],15.33,-92.03,#6D55AB
Tee [tkq],4.602,7.42,#818683
Tegali [ras],11.863,31.051,#9E925F
Tegem [laf],10.228,30.926,#A3B36B
Tehit [kps],-1.25,132,#91816E
Tehit Imyan [kps-2],-1.75,132.167,#8B566B
Tehuelche [teh ],-45,-68,#6D4E73
Teiwa [twe],-8.333,124.2,#917770
Teke [ebo],-2.05,14.35,#818674
Teke_South [ifm],-2.75,13.9,#87867C
Tela-Masbuar [tvm],-8.03,129.42,#A17072
Telefol [tlf],-4.917,141.75,#A8718F
Telugu [tel],16,79.5,#6C6F5F
Tembé [tqb],-4.785156,-45.695547,#9C76A3
Temein [teq],11.92,29.42,#AAA162
Temiar [tea],4.833,101.333,#7CB66F
Temne [tem],8.67,-13.08,#896974
Temoq [tmo],3.25,103,#76926C
Tengger [tes],-7.95,112.95,#A0A37B
Tenharim [pah],-7.248506,-61.361286,#A36EA8
Tennet [tex],5,32.5,#869B59
Teochew [nan-4],23.65,116.625,#469C96
Teop [tio],-5.667,155.083,#A4716D
Tepantlali South Highland Mixe [mxp-2],17.02,-96.08,#987093
Tepehua_Teachichilco [top-4],20.62,-98.2,#8961A8
Tepehuan [stp],23.5,-104.35,#986473
Tepehuan_Huehuetla [tee],20.476,-98.09,#644785
Tepuxtepec South Highland Mixe [mxp-3],16.95,-96.05,#9C6E94
Tera [ttr],11,11.83,#5F834D
Terêna [ter],-20,-56,#9A5293
Teribe [tfr],9,-83,#527A87
Ternate [tft],0.833,127.333,#8C9B63
Ternate Malay [max],0.786,127.377,#86B068
Terraba [tfr-2],9,-83.2,#696457
Tetela [tll],-4.028,24.391,#68866D
Tetete [teb],-0.2,-75.5,#7856AC
Tetun [tet],-9.333,125.083,#8D4D75
Teun [tve],-6.67,129.48,#AB788F
Teushen [teh-2],-49.0036,-67.9465,#796580
Thadou [tcz],23.2,94.1,#4D8685
Thai [tha],15.583,100.333,#44A865
Thai_Northern [nod],18,99,#4CA4AD
Thai_Nua [tdd-2],18,102,#4B98AF
Thakali [ths],28.75,83.69,#5EBA79
Thakik [dec],12.6,30.65,#AC9687
Thangmi [thf],27.75,86,#74C37A
Thao [ssf],23.88,120.92,#8A767E
Tharaka [thk],0,38,#8C6E62
Tharrkari [dhr],-23.6,115.7,#BABA60
Thavung [thm],17.5,103.5,#5EA18D
Thawa [xtv],-37,149.918,#CEA088
Themchen [adx-2],36.6,101.75,#45B889
These [keg],11.2,29.7,#9EA77D
Thompson [thp],49,-122,#6C46BF
Thulung [tdh],27.6,86.75,#68B879
Tiale [mnl],-15.25,166.83,#AE738C
Tianchang [cmn-6],32.688,119,#4D9CD5
Tianjin [cmn-29],39.133,117.183,#58B5C5
Tibetan_Gagatang [khg-3],27.29,99.17,#26B68D
Ticuna [tca],-3.5,-68,#8C8173
Tidore [tvo],0,127.75,#9D945F
Tifal [tif],-5,141.33,#AD6B89
Tigak [tgc],-2.75,150.917,#AE8174
Tigak_Islands [tgc-2],-2.75,150.58,#A27C8D
Tigak_South [tgc-3],-2.75,151.08,#B6778A
Tigak_West [tgc-4],-2.8,150.83,#A27C8D
Tigré [tig],16.5,38.5,#5D4758
Tigrinya [tir],14.5,38.5,#624D5E
Tigwa Manobo [mbt],7.67,125.17,#998192
Tii [txq],-10.89,122.95,#915B71
Tikar [tik],6,11.5,#619079
Tikopia [tkp],-12.67,168.83,#A1836F
Tillamook [til],45.33,-123.75,#6648C2
Timbe [tim],-6.08,147.08,#9D7288
Timucua [xxx-29],30.25,-82.5,#A74D8A
Timugon [tih],5,116,#A18A6B
Tindal [dtp-2],6,116.5,#9A7E8C
Tindi [tin],42.45,46.14,#4A4B73
Tinigua [tit],2.345,-73.304,#636381
Tinputz [tpz],-5.67,155,#925DA4
Tirax [xxx-57],-16,167.25,#A2727C
Tiri [cir],-21.667,165.75,#88887C
Tiri-2 [cir-2],-23,166.83,#768D7A
Tiriyó [tri],2.5,-56.33,#A6528E
Tiro [tic],11.051,30.488,#91B864
Tiruray [tiy],6.75,124.17,#A37875
Tiv [tiv],7.5,9,#5F7C62
Tiwa [lax],26.5,92.5,#869588
Tiwa_Southern [tix],34.9,-106.675,#605F76
Tiwi [tiw],-11.5,131,#C7B08C
Tiyya [mal-2],11.869,75.356,#978D51
Tlahuitoltepec South Highland Mixe [mxp],17.1,-96.06,#987195
Tlapanec [tpx],17.08,-99,#7F6663
Tlingit [tli],57,-133,#354EBD
Toaripi [tqo],-8.33,146.25,#9C53A0
Toba [tob],-26.5,-59,#7E5564
Toba_Batak [bbc],2.5,99.5,#918270
Tobati [tti],-2.583,140.867,#7B495F
Tobelo [tlb],0.75,127.75,#A58E66
Tobo [tbv],-6.33,147.33,#888C7D
Tocco [taz-2],10.85,30.15,#C1A589
Tocho [taz],10.904,30.201,#ABAF67
Toda [tcx],11.417,76.75,#525E5D
Tofa [kim],53.75,98,#4B7F57
Tohoku [jpn-2],40.82,140.75,#8F5BA5
Tojolabal [toj],16.33,-91.5,#665185
Tokelauan [tkl],-9.15,-171.78,#B27C9C
Tokodede [tkd],-8.67,125.33,#8F6E6C
Tol [jic],14.75,-85,#7C73BE
Tolaki [lbw],-4,122.25,#A4846F
Tolmin [slv-23],46.19,13.74,#495051
Tolo [tlr-2],-9.83,160.33,#8E8270
Tolomako [tlm],-15.17,166.75,#A46F91
Tolowa [tol],41.83,-124.12,#4348C2
Toloza [ytl],28.87,100.23,#0EB7B2
Tomadino [tdi],-2.58,121.95,#958065
Tombonuwo [txa],6.33,117.5,#95886D
Tombulu [tom],1.33,124.67,#966D8F
Tonda [bfh],-8.542,141.2,#9E7382
Tondano [tdn],1.25,125,#9D8476
Tonga [toi],-17,27,#766773
Tongan [ton],-21.167,-175.25,#957E9E
Tonggu [hak-10],28.5,114.4,#4FA3CC
Tongling [wuu-22],30.95,117.8,#2BB5A8
Tonglu [wuu-29],29.8,119.7,#2DAEA7
Tongva [xgf],34.1,-118.61,#806783
Tonkawa [tqw],30,-95,#8B51B9
Tonsawang [tnw],1.081,124.71,#A18175
Tonsea [txs],1.33,125,#9C7278
Tontemboan [tnt],1.08,124.5,#A67D8E
Topoiyo [toy],-2.17,119.5,#8C8156
Toposa [toq],4.78,33.59,#949463
Toqabaqita [mlu],-8.333,160.667,#A27670
Torá [trz],-8,-61.502,#904D94
Toraja Kesu' [sda],-3.08,119.83,#A98773
Toratan [rth],1.083,124.833,#988171
Torau [ttu],-6.08,155.5,#938169
Torlakian [srp-3],45.2,21.87,#6A5B51
Torre Valley [slv-15],45.82,13.43,#475153
Torwali [trw],34.25,72,#475E6F
Tosu [ers-2],28.53,102.08,#3CA87D
Toto [txo],26.83,89.31,#6B8E70
Totoli [txe],1.08,120.83,#A1987F
Totonac [tlc],20.5,-97.2,#8541A9
Totonac_Zapotitlan [tku],19.42,-103.6,#8B63AD
Totontepec North Highland Mixe [mto],17.25,-96.05,#765F8F
Touo [tqu],-8.667,157.5,#907775
Trimuris [tip],-2.05,137.95,#AD558E
Trinitario [trn],-14.8014,-64.9044,#936DA4
Trique [trc],17.23,-97.88,#596E7A
Trondheim [nob-2],63.42,10.39,#598D6E
Trumai [tpy],-13.5,-53,#7351A8
Tsafiki [cof],-0.25,-79.33,#704968
Tsai [xxx-118],27.427,104.44,#38C1A1
Tsakavian [svm-2],45.08,14.12,#6C6272
Tsakhur [tkr],41.65,47.16,#275278
Tsakonian [tsd],37,22.58,#3D8C77
Tsat [huq],18.25,109.5,#5B9BA7
Tsez [ddo],42.2,45.95,#4B496D
Tshangla [tsj],27.07,92,#59C37A
Tshangla-Motuo [tsj-2],29.483,95.5,#70C09D
Tshangla-Tilang [tsj-3],27.927,93.461,#5BB66F
Tsimané [cas-3],-14.67,-66.83,#477387
Tsoa [hio-2],-22.582,26.03,#666180
Tsonga [tso],-24.506,31.514,#35936C
Tsou [tsu],23.5,120.75,#747E9D
Tsova-Tush [bbl],42.5,45.5,#1E4A74
Tsuken [xug],26.55,127.94,#784F8E
Tsukong [pho-7],21.5,101.6,#3EA291
Tsum [ttz],28.51,85.08,#41DC82
Tswa [tsc],-22.039,34.139,#548060
Tswana [tsn],-24.654,25.927,#578681
Tuamotuan [pmt],-17.33,-145.17,#B27F82
Tübatulabal [tub],36,-118.33,#787786
Tubetube [tte],-10.75,151.17,#927885
Tubu [tuq],21,17,#72785A
Tubuai [aut-3],-17.5,-149.5,#AF808F
Tucano [tuo],0.95,-70.1,#925586
Tugun [tzn],-7.833,126.667,#845B73
Tujia [tji],27.5,109,#6E92BF
Tukang_Besi [khc],-5.5,123.667,#8D7C52
Tulu [tcy],12.75,75.333,#948763
Tuma-Irumu [iou],-6.315,146.583,#A6797E
Tumak [tmc],9.363,17.367,#86954C
Tumleo [tmq],-3.083,142.417,#AD9D88
Tümpisa [par],37,-117,#9F77BA
Tunebo [tnd],6.75,-72.25,#A04C8A
Tunen [baz],4.8,10.5,#809387
Tungak [lcm],-2,152,#AB828A
Tunica [tun],32.67,-91,#93588C
Tunjung [tjg],-1.08,115.83,#968669
Tunxi [czh-3],29.7,118.3,#49ADCD
Tuo [bzf-2],-3.5,143.58,#7E7D6A
Tuparí [tpr],-11.599,-61.915,#9F7286
Tupinamba [tpn],-22.7,-42.1,#9F7387
Tura [neb],7.815,-7.171,#718D77
Turin [pms-2],45.07,7.7,#728D52
Turkana [tuv],3,35,#99BD6D
Turkish [tur],40,30,#4D6952
Turkish_Crimean [crh],45,34.083,#576A5C
Turkish_Cypriot [tur-2],35,33,#4D7958
Turkish_Gagauz_Balkan [gag],46.317,28.667,#4F696F
Turkmen [tuk],40,58,#6F6A52
Turkmen_Chagatay [tuk-2],40.052,66.087,#555D51
Turung [try],27.14,95.75,#7CBF75
Tuscarora [tus],36,-77.5,#964095
Tusya [wib],10.9,-4.45,#7E835E
Tutchone [ttm],61.5,-137.5,#2C599C
Tutelo [tta],37.6,-79.15,#7053AE
Tutsa [tvt],26.9,95.6,#819A6B
Tutuba [tmi],-15.58,167.25,#A9707C
Tuva [tyv],52,95,#596E51
Tuvalu [tvl],-10,180,#987D97
Tuyuca [tue],0.4,-70.2,#99737C
Twampa [udu],10,34,#6D7C45
Twana [twa],47.5,-123.5,#56539D
Tweants [twd],52.32,6.77,#607282
Twi [aka-3],5.5,-1.5,#856A78
Tyap [kcg],9.75,8.25,#448561
Tyeraity [woa],-13,130.333,#C8AE86
Tyurama [tuz],10.76,-5.012,#7B8461
Tz'utujil [tzj],14.5,-91.25,#824B8E
Tzeltal_Aguacatenango [tzh],16.42,-92.5,#7C4D83
Tzotzil [tzc],16.7,-92.7,#744885
Tzotzil_Chalchihuitan [tzu],16.97,-92.65,#815B8B
U [xxx-61],22.6,101.7,#58B78C
Uab Meto [aoz],-9.67,124.25,#93528D
Uare [ksj],-9.75,147.58,#93538F
Ubykh [uby],43.6,39.73,#305988
Udi [udi],41.08,47.47,#3C5268
Udihe [ude],47.667,136.25,#6B9672
Udmurt [udm],56.83,53.19,#678A55
Uduk [udu],8.2,34.4,#6CA46F
Ughele [uge],-8.5,157.33,#7F7362
Ugong [ugo],14.5,99.9,#5EB490
Uighur [uig],40,80,#536460
Ukrainian [ukr],50,32,#51686A
Ukwuani [ukw],5.942,6.505,#597F59
Ulithian [uli],9.97,139.67,#9A757A
Ulwa [sum-2],13,-83.8,#9F8575
Uma [ppk],-1.75,119.917,#8B7879
Umanakaina [gdn],-9.83,149.67,#AA5E88
Umatilla [uma],43.38,-118.75,#5D3DBD
Umbugarla [umr],-13.33,132.25,#CFB182
UMbundu [umb],-11.5,15,#89988C
UMbundu-2 [umb-2],-12.1,15.072,#897C8E
Umbuykamu [umg],-14,143.5,#91B068
Umotina [umo],-15.251,-57.309,#97608B
Umpila [ump],-13.08,143.5,#C8A191
Una [mtg],-4.667,140,#9D7B89
Unaaliq [esu-3],63.478,-162.04,#8C679D
Unami Delaware [unm-2],39.95,-75.15,#8B64A0
Unua [onu],-16.25,167.55,#948079
Uon_Njuñ_Rolom [mng],12.167,108.417,#8AAC68
Upper Carniolan [slv-27],46.29,14.2,#4B5457
Upper Savinja [slv-26],46.33,14.83,#4A5850
Ura [ryn],28.415,129.59,#89609D
Ura [uro],-4.48,152.04,#A69F67
Ura [uur],-18.8,168.833,#8C927B
Uradhi [urf],-12,142.25,#C6AF7D
Urak_Lawoi [urk],7.25,99.25,#80A86E
Urarina [ura],-4,-75,#875498
Urat [urt],-3.669,142.897,#81856F
Urdu [urd],29,71,#3D6758
Urhobo [urh],5.742,5.993,#608857
Uri [uvh],-6.5,146.58,#9D846B
Urim [uri],-3.67,142.67,#A78387
Uripiv [upv-2],-16,167.33,#978C68
Urningangk [urc],-13,133.33,#CDB683
Uru [ure],-16.62,-68.96,#8A4D75
Uru-Eu-Wau-Wau [urz],-11.133725,-63.750167,#A36EA8
Uruangnirin [urn],-3.5,132.833,#9B6483
Uruava [urv],-6.15,155.6,#A3726D
Urubu-Kaapor [urb],-2,-47,#9B7DB5
Urum [uum],48,37.75,#518B50
Urumqi [cmn-20],43.825,87.6,#4CC0CB
Usan [wnu],-4.833,145.333,#A67F8A
Usarufa [usa],-6.5,146.083,#B563B2
Uspantec [usp],15.35,-90.87,#6C5692
Ute [ute],39,-109,#7C768C
Utoro [nix],11.089,30.612,#A3B46A
Uvea_East [wls],-13.5,-176.5,#9983A2
Uvea_West [uve],-20.33,166.5,#968185
Uw Cuwa [tuf],6.658,-72.563,#973EA2
Uzbek [uzn],39,66,#70575A
V'ënen_Taut [nmb],-16.083,167.25,#A45F89
Vaghua [tva],-6.67,156.5,#8F7C6D
Vai [vai],7.3,-10.55,#879370
Vaiphei [vap],24.33,93.68,#5BA492
Vaitupu [tvl-3],-7.49,178.68,#A2839B
Valencian [cat-2],39.5,-0.75,#688B56
Valman [van],-3.25,142.5,#B28C86
Valpei [vlp],-14.67,166.43,#A17784
Vangunu [mpr-2],-8.75,158,#807A6F
